age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
33,management,single,unknown,no,yes,no,telephone,aug,thu,2424,4,999,4,nonexistent,-3.3,92.536,-44.4,2.456,5068.6
34,services,single,illiterate,no,no,no,cellular,oct,tue,2065,4,999,0,nonexistent,0.8,94.688,-37.2,2.905,5084.7
43,housemaid,divorced,basic.6y,no,yes,no,telephone,aug,mon,1231,6,10,0,nonexistent,-0.9,93.297,-46.5,3.586,5187.3
19,retired,married,professional.course,no,yes,yes,telephone,jun,fri,2181,4,999,2,nonexistent,-2.2,92.467,-30.7,4.757,5041.5
67,blue-collar,divorced,professional.course,yes,yes,yes,cellular,oct,mon,1427,1,999,3,nonexistent,1.0,92.798,-46.9,3.657,5184.9
29,management,single,professional.course,no,no,no,telephone,jun,wed,4732,1,999,0,nonexistent,0.2,92.081,-28.2,4.633,5191.3
68,unknown,married,basic.4y,no,yes,no,telephone,jul,mon,342,1,999,1,nonexistent,-2.0,93.131,-30.8,4.132,5068.7
43,entrepreneur,single,professional.course,no,yes,yes,telephone,oct,tue,4609,2,999,4,nonexistent,0.2,93.204,-34.3,3.682,5229.9
40,unemployed,single,professional.course,no,yes,no,cellular,may,thu,152,7,999,2,nonexistent,-1.9,93.835,-40.0,3.39,5062.7
35,retired,married,unknown,no,yes,no,cellular,jul,mon,4974,3,999,3,nonexistent,-0.8,92.79,-44.8,3.476,5058.3
79,technician,married,professional.course,no,no,no,cellular,jul,wed,4522,7,999,4,nonexistent,0.2,94.659,-45.8,4.457,5085.1
49,management,divorced,basic.9y,no,yes,no,telephone,jun,wed,4839,7,999,3,nonexistent,-1.4,92.28,-35.7,3.268,5008.8
66,unknown,married,high.school,no,yes,no,telephone,aug,fri,156,1,999,2,failure,0.5,94.438,-31.1,4.344,5215.5
79,unknown,married,university.degree,no,yes,no,cellular,jun,mon,3016,3,999,2,nonexistent,-2.6,93.077,-46.5,4.686,5104.9
55,unknown,single,unknown,no,yes,yes,telephone,jul,tue,3213,4,999,3,nonexistent,-0.9,92.419,-37.3,3.104,5148.6
74,unknown,married,basic.6y,no,yes,no,telephone,oct,wed,782,1,999,0,nonexistent,-3.3,93.198,-33.7,1.575,5068.3
64,services,married,high.school,no,yes,yes,cellular,may,fri,4978,8,999,2,failure,1.3,94.197,-40.4,3.354,4971.4
20,technician,single,professional.course,no,yes,no,telephone,jul,wed,1215,5,999,3,nonexistent,-2.6,92.472,-28.0,4.832,5195.4
55,self-employed,single,basic.6y,no,yes,no,telephone,aug,fri,4395,8,999,0,nonexistent,-2.6,92.104,-41.0,1.087,5178.9
20,self-employed,married,basic.6y,no,no,yes,cellular,aug,wed,3592,6,999,0,nonexistent,-1.3,92.575,-39.6,4.481,5154.3
47,services,divorced,high.school,no,yes,no,telephone,oct,tue,347,6,999,2,nonexistent,-3.1,94.096,-41.5,4.433,5215.8
78,entrepreneur,married,high.school,no,no,no,telephone,aug,tue,2883,9,999,1,failure,0.8,92.949,-28.6,1.012,5029.0
18,management,married,high.school,no,yes,no,telephone,oct,wed,2535,4,999,3,nonexistent,-2.5,94.912,-45.4,1.926,5005.7
47,blue-collar,married,unknown,no,no,no,telephone,aug,thu,1675,9,999,4,success,-0.4,92.175,-42.6,4.384,5011.6
62,admin.,single,unknown,no,yes,no,telephone,jun,tue,4474,6,999,1,failure,0.4,94.512,-31.2,3.29,5023.3
49,unemployed,married,university.degree,no,yes,no,telephone,may,tue,2944,9,999,0,failure,-1.0,94.813,-40.7,2.102,5134.2
45,housemaid,married,high.school,no,no,no,telephone,may,fri,1696,2,0,4,nonexistent,-3.2,92.838,-40.4,4.129,5084.0
38,admin.,single,university.degree,no,no,no,telephone,jul,fri,723,2,10,1,failure,-1.9,93.324,-29.1,0.616,5210.7
75,unemployed,married,basic.4y,no,yes,no,telephone,jul,mon,2414,1,999,0,nonexistent,-0.5,93.671,-40.8,1.425,5193.3
63,self-employed,single,illiterate,no,yes,no,telephone,jun,mon,905,9,999,4,success,-1.6,93.203,-31.5,2.86,5109.9
30,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,3655,6,999,4,nonexistent,-0.3,92.683,-32.3,2.777,5099.5
44,entrepreneur,divorced,illiterate,no,no,yes,cellular,may,tue,1421,4,999,0,nonexistent,-0.9,93.082,-32.6,4.919,5185.3
53,admin.,married,university.degree,no,no,no,telephone,jul,wed,4924,9,999,2,nonexistent,-1.1,94.051,-27.9,1.865,5095.2
24,admin.,married,basic.9y,no,yes,no,cellular,jul,thu,3354,5,999,0,success,-2.2,93.144,-27.7,0.892,5116.6
39,blue-collar,married,professional.course,no,no,no,telephone,may,wed,2124,6,5,3,nonexistent,1.2,93.05,-40.1,2.079,5078.7
27,entrepreneur,single,basic.4y,no,yes,no,telephone,oct,tue,2741,1,999,0,nonexistent,-0.7,92.786,-38.6,1.276,5020.1
56,entrepreneur,single,basic.6y,yes,no,no,telephone,jun,fri,4871,8,999,3,nonexistent,-2.3,94.932,-31.6,3.867,5025.4
70,unknown,married,high.school,no,yes,no,cellular,jul,mon,4311,7,999,4,success,-1.6,94.778,-46.6,2.172,5209.5
32,unknown,single,professional.course,no,yes,no,telephone,may,thu,3524,3,999,0,nonexistent,-2.8,94.337,-44.1,3.973,4991.4
32,services,married,basic.6y,no,yes,yes,cellular,jun,fri,2113,5,999,1,nonexistent,0.4,94.78,-26.7,2.207,5095.8
21,unknown,divorced,unknown,no,no,yes,telephone,may,tue,3540,9,999,0,nonexistent,-0.5,93.412,-42.7,2.148,5152.0
49,technician,divorced,basic.9y,no,no,no,cellular,oct,thu,2661,3,999,2,nonexistent,0.3,93.019,-37.1,0.772,5103.1
40,entrepreneur,divorced,basic.6y,no,no,no,telephone,aug,thu,3034,8,10,0,nonexistent,-0.1,94.247,-45.7,1.893,5091.1
72,entrepreneur,single,illiterate,no,yes,no,cellular,jul,mon,3783,4,10,0,nonexistent,1.2,94.025,-36.5,0.692,5058.1
23,retired,divorced,high.school,no,yes,no,cellular,jun,thu,4683,9,999,4,nonexistent,0.2,94.732,-30.0,1.669,4993.7
41,management,married,high.school,no,yes,no,cellular,may,tue,4553,9,999,2,nonexistent,-0.2,92.358,-27.1,1.457,5204.7
37,management,single,illiterate,yes,no,no,telephone,may,mon,1734,6,999,0,nonexistent,-0.5,94.303,-39.9,1.486,5158.7
75,unknown,single,university.degree,no,no,yes,telephone,jun,tue,920,9,999,1,nonexistent,-3.0,93.299,-28.6,4.771,5224.4
54,student,divorced,university.degree,no,yes,no,cellular,jul,thu,3865,4,15,4,nonexistent,-3.1,94.345,-39.0,0.645,4970.0
37,admin.,married,unknown,no,no,no,cellular,jul,tue,2675,1,0,3,failure,0.3,93.427,-30.1,1.129,5150.1
29,housemaid,married,basic.9y,no,no,no,cellular,may,fri,3481,5,999,2,nonexistent,0.1,93.989,-44.8,4.789,5226.6
50,admin.,married,high.school,no,yes,no,cellular,jul,thu,453,7,999,2,nonexistent,-2.3,94.054,-38.2,0.962,5056.4
45,unemployed,single,basic.4y,no,yes,no,telephone,aug,wed,4949,6,999,4,nonexistent,1.3,94.148,-30.0,1.814,5099.5
25,services,married,professional.course,no,yes,no,telephone,oct,wed,4607,8,999,3,nonexistent,-2.7,93.395,-37.0,4.492,5127.5
18,services,married,basic.9y,no,no,no,telephone,oct,fri,1382,3,999,4,nonexistent,-1.2,93.833,-36.4,3.427,5024.2
54,services,married,basic.9y,no,no,no,telephone,aug,wed,1675,8,0,2,nonexistent,1.4,94.371,-34.6,3.982,5051.3
39,technician,married,basic.6y,no,no,no,cellular,jul,wed,1945,3,999,4,nonexistent,1.0,93.388,-48.8,2.433,5053.5
23,housemaid,married,basic.9y,no,no,no,telephone,may,mon,4876,3,999,4,nonexistent,-2.4,92.278,-49.4,3.217,4997.7
78,management,married,unknown,no,yes,yes,telephone,jul,tue,4177,8,999,4,nonexistent,-2.9,93.109,-46.4,3.207,5000.0
38,blue-collar,divorced,illiterate,no,no,yes,cellular,jun,thu,708,8,999,2,nonexistent,-2.9,93.135,-40.4,3.013,5139.8
49,management,single,professional.course,no,no,yes,cellular,jun,wed,1054,8,5,0,nonexistent,-2.1,94.916,-32.8,2.161,5093.3
52,technician,married,basic.4y,yes,no,no,telephone,jul,thu,398,7,999,3,nonexistent,-1.0,93.946,-47.2,1.18,5211.3
32,services,single,basic.6y,no,yes,no,cellular,aug,fri,4065,8,999,2,nonexistent,0.7,93.811,-35.0,3.897,5101.7
22,technician,single,professional.course,no,no,no,telephone,jun,wed,3605,6,999,0,nonexistent,-3.3,93.349,-43.9,1.723,5116.0
77,management,married,illiterate,no,no,no,telephone,oct,mon,2039,2,999,3,nonexistent,-1.0,92.168,-44.3,4.26,5129.9
73,blue-collar,married,illiterate,no,no,no,cellular,may,thu,271,7,999,4,nonexistent,-2.7,94.584,-36.0,1.843,5156.2
63,student,single,university.degree,yes,no,no,telephone,aug,fri,1411,7,10,0,failure,-0.3,94.349,-29.9,0.957,4998.6
67,housemaid,married,basic.9y,no,yes,no,cellular,jun,mon,2912,1,999,1,nonexistent,0.1,92.194,-32.5,2.054,5094.2
65,unknown,single,unknown,no,no,no,telephone,may,tue,4443,7,999,3,nonexistent,-2.2,93.199,-38.6,3.202,5112.6
23,technician,married,high.school,no,yes,no,cellular,oct,fri,2985,1,999,0,nonexistent,-1.0,94.616,-30.2,4.305,5076.6
42,unemployed,married,university.degree,no,yes,no,cellular,jun,mon,4631,7,999,3,failure,-1.0,93.269,-44.9,2.323,4964.8
73,unknown,divorced,high.school,no,no,no,cellular,jun,thu,4651,6,999,4,nonexistent,-2.9,92.878,-43.9,1.085,5222.0
63,management,married,professional.course,no,yes,yes,cellular,may,mon,259,6,999,1,nonexistent,-0.1,92.694,-43.1,0.912,5055.1
76,housemaid,single,basic.4y,no,yes,yes,cellular,may,fri,2969,2,999,0,nonexistent,-0.3,92.715,-37.9,2.669,5061.2
73,management,married,high.school,no,no,no,cellular,jul,tue,2106,7,999,2,nonexistent,-1.7,92.685,-33.5,3.76,5209.7
57,management,married,unknown,no,yes,no,telephone,jun,tue,2161,8,999,3,nonexistent,-3.0,92.353,-27.8,2.969,5091.6
46,blue-collar,married,professional.course,no,no,no,cellular,oct,fri,3336,8,0,0,failure,-1.4,92.943,-34.7,1.014,5165.5
24,student,married,basic.6y,no,yes,no,telephone,may,thu,3757,3,999,4,nonexistent,-1.4,94.423,-42.4,1.489,4972.2
57,housemaid,married,basic.9y,yes,yes,yes,cellular,aug,tue,780,6,999,3,success,-1.2,94.575,-45.5,0.605,5138.9
30,unemployed,married,basic.4y,no,yes,no,cellular,jun,wed,3582,6,999,0,nonexistent,-2.1,92.163,-30.8,4.274,5100.9
55,services,married,illiterate,no,no,no,cellular,aug,wed,3450,5,999,4,nonexistent,1.2,93.649,-36.2,0.973,5078.4
35,housemaid,single,unknown,no,yes,no,telephone,jun,tue,4148,9,5,3,nonexistent,-3.4,94.49,-41.0,3.184,5202.7
19,unemployed,married,unknown,no,no,no,cellular,may,thu,60,9,999,4,nonexistent,0.7,92.831,-38.1,2.242,5208.0
25,entrepreneur,single,basic.4y,no,no,yes,telephone,jul,thu,2436,3,999,0,nonexistent,-0.7,92.871,-41.2,1.719,4962.7
28,services,married,basic.6y,no,no,no,telephone,jun,thu,843,8,999,0,failure,-0.9,93.852,-30.4,4.415,5191.3
50,housemaid,married,basic.4y,no,yes,yes,cellular,may,thu,987,9,999,2,nonexistent,0.8,93.616,-34.1,3.258,5076.8
71,unknown,single,professional.course,no,yes,no,cellular,may,thu,1408,5,999,4,nonexistent,-2.3,93.924,-46.3,2.252,4991.7
78,retired,married,basic.4y,no,no,no,telephone,may,mon,1691,6,999,3,nonexistent,-2.6,92.723,-30.6,2.09,5095.6
55,retired,married,basic.4y,no,yes,no,cellular,aug,tue,818,4,999,3,nonexistent,-3.2,92.197,-37.6,2.088,5017.9
65,management,married,basic.4y,no,yes,no,telephone,may,fri,580,6,999,2,nonexistent,1.4,92.535,-36.6,2.886,4997.9
44,services,single,illiterate,no,yes,no,cellular,aug,wed,3232,3,999,1,success,-2.2,92.333,-46.9,3.989,5164.8
37,housemaid,single,professional.course,no,no,no,telephone,oct,tue,4062,6,999,2,nonexistent,-2.9,92.027,-38.3,3.285,5206.1
29,management,married,university.degree,no,yes,no,telephone,jul,wed,3406,7,999,3,nonexistent,0.5,93.172,-39.9,4.615,5038.8
60,admin.,married,basic.9y,no,yes,no,telephone,may,tue,2368,1,999,4,nonexistent,1.3,93.017,-34.2,2.215,5167.8
78,management,single,high.school,no,no,no,cellular,oct,tue,2419,7,999,2,nonexistent,1.2,94.839,-35.8,3.852,4996.9
48,technician,married,university.degree,no,no,no,telephone,may,wed,2839,3,999,4,nonexistent,-0.3,93.252,-47.2,1.599,5207.1
44,retired,married,basic.4y,no,yes,no,telephone,oct,thu,520,5,5,1,nonexistent,-3.0,94.722,-34.5,4.752,5048.6
49,admin.,married,basic.6y,no,yes,no,telephone,may,wed,2466,5,10,3,nonexistent,-0.3,94.126,-40.6,0.891,5043.9
78,self-employed,married,unknown,no,yes,yes,cellular,jul,wed,4412,6,999,1,nonexistent,-1.5,94.805,-34.6,1.721,5026.8
27,unemployed,married,basic.6y,no,yes,no,cellular,may,wed,327,2,999,4,nonexistent,-0.2,92.885,-43.7,4.641,5093.5
20,technician,single,professional.course,no,yes,no,telephone,aug,thu,3911,9,999,1,nonexistent,1.3,94.477,-45.9,4.646,5115.4
62,services,married,basic.9y,yes,yes,no,telephone,may,tue,534,7,999,0,nonexistent,-2.1,92.904,-26.7,0.836,5054.4
44,management,married,basic.4y,no,yes,no,telephone,jun,fri,4541,4,15,4,nonexistent,-0.8,92.576,-40.7,3.921,5062.8
52,retired,divorced,professional.course,no,yes,no,cellular,aug,fri,4523,5,10,2,nonexistent,-1.2,93.261,-45.4,3.235,5203.6
48,unknown,married,high.school,no,yes,no,telephone,oct,tue,2234,5,0,4,nonexistent,-0.7,92.341,-37.3,1.517,5189.3
32,student,married,basic.9y,no,no,no,telephone,may,wed,720,6,999,2,nonexistent,-0.9,94.899,-36.8,2.242,5042.5
33,unemployed,married,basic.9y,no,yes,no,cellular,may,tue,602,4,999,1,success,-0.7,93.438,-41.9,4.544,4969.0
78,retired,single,professional.course,no,yes,no,cellular,may,mon,3338,6,999,3,nonexistent,-0.8,92.403,-44.0,4.39,5071.0
30,blue-collar,married,university.degree,no,yes,no,telephone,jun,tue,3670,4,999,0,nonexistent,-2.7,92.208,-42.3,1.61,5218.5
66,retired,married,unknown,no,yes,no,telephone,jul,mon,3591,5,999,1,nonexistent,-2.1,94.996,-30.4,1.93,5075.8
52,student,divorced,basic.6y,no,no,no,cellular,jul,fri,498,4,999,4,nonexistent,-2.6,93.891,-36.8,1.529,5224.6
69,student,single,university.degree,no,no,yes,telephone,aug,fri,4185,9,0,3,nonexistent,-2.0,93.237,-41.6,2.368,5158.6
28,management,single,basic.9y,no,yes,no,cellular,aug,fri,519,1,999,2,nonexistent,0.1,92.575,-28.7,4.786,5048.0
76,services,married,basic.6y,no,no,yes,cellular,jun,wed,3186,5,999,4,nonexistent,1.2,93.003,-42.8,3.469,5169.3
38,student,married,basic.9y,no,no,no,cellular,jun,mon,2081,5,0,1,nonexistent,-2.3,94.702,-33.8,1.374,4978.5
68,retired,married,illiterate,no,yes,yes,telephone,jun,mon,3171,1,999,1,nonexistent,-1.8,93.565,-33.3,4.789,5174.4
71,services,married,unknown,no,yes,no,telephone,oct,mon,844,4,10,3,nonexistent,-0.6,92.85,-37.7,3.038,5095.0
28,housemaid,single,basic.9y,no,no,no,telephone,jun,tue,3677,2,999,4,nonexistent,-1.0,94.742,-28.1,2.735,5101.3
47,retired,married,basic.9y,no,no,no,cellular,jun,wed,1406,2,999,4,nonexistent,-0.3,94.545,-35.8,2.885,5104.4
77,entrepreneur,single,high.school,no,yes,no,telephone,jun,fri,3776,2,999,2,failure,-1.7,92.637,-26.9,3.736,5092.3
65,management,married,basic.6y,yes,yes,no,cellular,jun,tue,2555,1,999,1,nonexistent,-3.1,93.399,-49.7,4.649,5160.9
70,technician,married,high.school,no,no,no,telephone,jul,wed,2296,9,999,0,nonexistent,-1.5,94.26,-36.8,0.769,5151.2
52,management,single,basic.6y,no,yes,yes,telephone,may,fri,1181,6,999,1,nonexistent,-1.9,92.362,-35.0,4.481,5066.1
39,student,married,unknown,no,no,no,cellular,may,mon,3480,7,999,0,nonexistent,-1.2,93.521,-48.3,0.751,5100.6
55,unemployed,single,unknown,no,yes,no,telephone,jul,mon,4256,6,999,3,nonexistent,-1.3,93.085,-43.9,2.99,5148.0
48,unknown,divorced,illiterate,no,yes,no,cellular,jun,mon,527,4,5,3,nonexistent,0.3,93.635,-35.0,3.469,5008.8
31,self-employed,married,high.school,no,yes,no,cellular,oct,thu,494,2,999,1,nonexistent,-0.7,93.506,-26.7,4.9,5198.7
41,blue-collar,married,high.school,no,no,yes,cellular,oct,mon,2844,5,999,1,nonexistent,-2.6,92.641,-27.4,4.395,4984.8
67,entrepreneur,married,high.school,no,yes,no,telephone,aug,fri,2317,3,0,0,nonexistent,-0.9,93.989,-38.5,1.496,4965.9
66,student,single,unknown,no,no,yes,cellular,may,tue,2284,1,999,1,nonexistent,1.0,92.251,-45.8,0.676,5011.2
49,retired,married,unknown,no,yes,no,telephone,aug,tue,372,2,999,3,nonexistent,-2.3,92.87,-48.2,2.773,4989.9
53,services,single,professional.course,no,yes,no,cellular,jun,thu,3973,8,999,3,nonexistent,-0.5,92.833,-38.4,3.154,5148.9
49,entrepreneur,married,high.school,no,yes,no,cellular,aug,thu,3479,7,999,2,nonexistent,-2.5,94.621,-37.0,3.733,5181.9
72,self-employed,single,illiterate,no,no,no,cellular,jun,fri,2426,7,999,0,nonexistent,-1.3,94.978,-33.4,3.089,5000.8
32,technician,single,university.degree,no,no,no,cellular,aug,wed,1720,9,999,4,nonexistent,1.4,92.607,-39.5,1.158,5165.7
60,services,married,university.degree,no,yes,no,telephone,jul,thu,1488,2,999,1,nonexistent,-0.8,93.754,-42.2,4.346,5084.7
75,blue-collar,married,basic.9y,no,yes,no,cellular,jun,thu,105,2,0,3,nonexistent,-0.1,94.522,-29.2,2.606,4990.9
52,admin.,married,basic.4y,no,no,no,cellular,oct,fri,1045,6,999,0,nonexistent,-1.3,92.654,-40.4,1.402,5172.8
20,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,4967,2,999,2,nonexistent,0.8,94.804,-46.6,3.78,5010.4
33,management,married,basic.4y,no,yes,yes,cellular,oct,fri,4369,8,999,0,nonexistent,-2.2,93.555,-40.3,4.148,5060.2
22,entrepreneur,married,basic.4y,no,yes,no,cellular,oct,mon,4408,9,999,1,nonexistent,-1.7,94.963,-28.5,4.841,5100.7
38,management,divorced,basic.9y,no,no,no,cellular,aug,wed,3840,6,999,4,nonexistent,0.1,94.38,-40.8,0.658,5048.2
78,student,divorced,basic.4y,no,no,no,telephone,may,thu,868,6,999,0,nonexistent,0.1,93.606,-32.4,1.11,5107.5
27,housemaid,single,illiterate,no,yes,no,telephone,may,wed,1881,5,10,1,failure,0.4,93.137,-28.3,4.573,5182.5
36,student,married,unknown,no,yes,no,telephone,may,fri,2742,7,999,2,nonexistent,0.9,94.39,-48.4,1.921,5199.2
42,technician,single,basic.4y,no,no,yes,telephone,oct,tue,2065,6,999,0,nonexistent,-0.5,93.824,-39.8,1.148,5148.4
21,unknown,married,unknown,no,yes,yes,telephone,may,wed,3780,9,10,1,nonexistent,0.2,93.521,-42.2,4.561,5124.0
78,entrepreneur,married,unknown,no,yes,no,telephone,jun,thu,3849,6,999,0,nonexistent,-2.1,92.415,-39.0,3.481,5096.0
46,unemployed,married,university.degree,no,yes,yes,cellular,jun,mon,1375,1,999,0,nonexistent,-3.0,93.862,-48.5,2.186,5166.7
36,unemployed,married,unknown,no,yes,no,cellular,jun,wed,2342,4,999,2,nonexistent,1.3,93.816,-47.3,2.785,5007.1
60,housemaid,married,basic.4y,no,no,no,telephone,oct,fri,4259,7,999,0,nonexistent,0.7,93.427,-38.3,4.503,5072.0
19,services,married,basic.6y,no,yes,no,telephone,oct,fri,3890,3,999,2,nonexistent,0.0,92.659,-27.8,3.864,5140.3
27,housemaid,divorced,illiterate,no,yes,no,cellular,may,wed,1902,6,0,0,nonexistent,-3.0,92.874,-47.7,2.659,5062.6
78,technician,married,high.school,no,yes,no,telephone,aug,fri,4750,4,999,3,nonexistent,-1.9,92.779,-47.7,4.601,5062.7
60,retired,divorced,illiterate,no,no,no,telephone,oct,wed,4410,5,999,4,nonexistent,-1.3,93.116,-44.3,4.726,4972.0
42,management,married,illiterate,no,no,no,cellular,jul,wed,4512,8,999,4,nonexistent,-2.7,93.236,-46.9,3.72,5112.4
37,self-employed,married,high.school,no,yes,no,telephone,jun,tue,1859,6,999,3,nonexistent,-1.7,92.545,-40.7,4.43,5110.0
65,student,married,basic.4y,no,no,no,cellular,jun,fri,4402,2,999,4,nonexistent,-3.4,93.613,-37.8,3.385,5208.0
36,entrepreneur,single,basic.9y,no,yes,no,cellular,may,tue,3714,3,999,2,nonexistent,-2.7,94.244,-31.1,3.767,4988.9
40,unknown,married,basic.6y,yes,no,no,cellular,aug,fri,631,1,999,1,nonexistent,-1.9,92.62,-45.2,4.306,5105.6
41,technician,married,basic.9y,no,yes,yes,telephone,jun,tue,4196,9,999,2,nonexistent,-0.4,94.922,-49.7,1.466,5069.2
28,admin.,married,basic.9y,no,yes,no,cellular,oct,mon,4769,6,5,1,nonexistent,0.1,92.547,-33.1,1.006,4977.9
63,self-employed,married,basic.4y,no,yes,no,telephone,aug,fri,1833,9,999,2,nonexistent,-1.8,94.202,-38.8,0.725,5101.5
51,technician,single,professional.course,no,yes,no,telephone,jun,tue,1800,3,999,2,nonexistent,0.2,94.034,-41.1,1.738,5111.1
72,admin.,married,basic.4y,no,no,no,telephone,may,mon,4715,5,0,1,nonexistent,-2.2,92.342,-30.1,1.74,5177.2
45,admin.,married,university.degree,no,no,yes,telephone,may,mon,2543,5,999,3,nonexistent,0.4,94.676,-44.3,4.529,5176.0
22,admin.,single,professional.course,no,no,yes,telephone,may,mon,101,5,999,3,nonexistent,1.1,93.513,-40.8,2.916,4981.0
76,retired,married,unknown,no,yes,no,telephone,oct,tue,1412,9,999,3,nonexistent,-3.1,92.365,-39.3,2.146,5151.0
22,housemaid,single,basic.6y,no,no,yes,telephone,may,mon,4338,2,999,3,nonexistent,-0.0,92.82,-42.7,3.513,5040.5
68,unemployed,single,professional.course,no,yes,yes,cellular,jul,thu,4443,6,999,2,nonexistent,-2.9,92.923,-43.9,3.05,5004.9
38,blue-collar,divorced,basic.4y,no,no,no,cellular,oct,fri,4128,8,999,2,nonexistent,-2.6,92.672,-34.3,3.352,5215.7
29,student,married,basic.4y,no,no,no,cellular,jul,thu,80,4,999,0,nonexistent,0.2,93.714,-34.8,2.248,5134.5
67,admin.,single,basic.9y,no,yes,no,cellular,may,thu,3846,1,999,4,nonexistent,-2.8,93.371,-32.8,2.763,5045.4
21,technician,married,basic.4y,no,no,no,telephone,aug,fri,1831,5,999,0,nonexistent,-1.3,92.673,-39.0,1.832,5186.8
71,services,single,unknown,no,yes,no,telephone,oct,thu,2210,5,10,4,nonexistent,-2.2,93.799,-29.2,3.761,4994.4
66,services,married,university.degree,no,yes,no,cellular,jul,mon,4806,4,999,4,nonexistent,-0.8,94.443,-40.8,2.301,5029.8
59,unemployed,married,basic.4y,no,no,no,cellular,oct,wed,3591,2,0,2,nonexistent,0.8,94.59,-47.9,3.784,5199.2
37,entrepreneur,single,high.school,no,yes,yes,telephone,jul,thu,3442,7,999,3,nonexistent,-0.0,93.356,-30.7,4.027,5152.4
55,management,married,high.school,no,yes,no,cellular,oct,fri,2539,7,999,1,success,-1.7,94.851,-47.9,1.539,5049.3
42,admin.,single,basic.9y,no,yes,yes,telephone,jun,tue,2526,3,999,2,nonexistent,-2.9,92.552,-27.2,0.888,5171.5
31,technician,single,professional.course,no,yes,yes,telephone,jul,tue,4215,6,999,1,nonexistent,1.0,93.26,-37.3,1.895,4989.3
28,admin.,married,professional.course,no,yes,yes,cellular,jul,mon,4100,2,5,0,nonexistent,-1.9,93.472,-36.3,2.845,5115.7
49,retired,married,high.school,no,no,no,cellular,oct,thu,215,1,999,3,nonexistent,1.3,93.28,-41.2,4.831,5048.4
28,management,married,university.degree,no,yes,no,cellular,aug,wed,3709,9,10,0,nonexistent,-1.7,92.726,-28.2,4.13,5013.6
78,admin.,divorced,basic.6y,no,no,no,cellular,jun,tue,3788,1,999,3,nonexistent,-1.6,94.13,-46.1,1.633,5184.7
